user_id,purchase,pay_dt
f67bb4e6,0.99,2022-10-03
f67d0451,0.99,2022-10-21
f68ba216,0.99,2022-10-11
f68ba216,2.99,2022-10-11
f69f9dc0,0.99,2022-10-24
f69f9dc0,0.99,2022-10-24
f69f9dc0,0.99,2022-10-24
f6b9be82,0.99,2022-10-10
f6b9be82,0.99,2022-10-10
f6ba1d8b,0.99,2022-10-02
f6cc5be4,0.99,2022-10-18
f6cc5be4,0.99,2022-10-18
f6cc5be4,0.99,2022-10-18
f6cdd3c0,0.99,2022-10-18
f6e1c85c,0.99,2022-10-07
f70369ec,0.99,2022-10-03
f7435754,2.99,2022-10-03
f7435754,0.99,2022-10-01
f75705d3,4.99,2022-10-05
f75705d3,0.99,2022-10-05
f759fa27,0.99,2022-10-06
f7620eba,0.99,2022-10-14
f7620eba,0.99,2022-10-10
f766c0b8,9.99,2022-10-26
f76fad39,0.99,2022-10-02
f7928b56,0.99,2022-10-14
f7bfb845,2.99,2022-10-30
f7c06473,0.99,2022-10-08
f7c06473,0.99,2022-10-08
f7c06473,2.99,2022-10-08
f80f6a9b,0.99,2022-10-27
f81245e1,0.99,2022-10-06
f82b5653,0.99,2022-10-15
f82b5653,0.99,2022-10-15
f82b5653,0.99,2022-10-15
f82b5653,0.99,2022-10-15
f82b5653,0.99,2022-10-15
f82b5653,0.99,2022-10-15
f833230c,0.99,2022-10-24
f838d17c,2.99,2022-10-11
f838d17c,0.99,2022-10-10
f838d17c,2.99,2022-10-14
f8613ad7,0.99,2022-10-05
f8b110d0,0.99,2022-10-25
f8b9ebe7,0.99,2022-10-12
f90ee8e7,0.99,2022-10-26
f90ee8e7,0.99,2022-10-26
f9166c82,0.99,2022-10-16
f9732664,0.99,2022-10-18
f97da6aa,0.99,2022-10-09
f97da6aa,2.99,2022-10-09
f98e7818,0.99,2022-10-21
f9e90ba2,0.99,2022-10-26
f9e90ba2,2.99,2022-10-26
fa0581dc,4.99,2022-10-31
fa0581dc,0.99,2022-10-31
fa18d1c2,0.99,2022-10-25
fa18d1c2,0.99,2022-10-25
fa3e6295,4.99,2022-10-14
fa3e6295,0.99,2022-10-14
fa515d7b,9.99,2022-10-05
fa515d7b,0.99,2022-10-04
fa515d7b,0.99,2022-10-05
fa515d7b,0.99,2022-10-05
fa5e55eb,0.99,2022-10-08
fa657b79,0.99,2022-10-12
fa657b79,0.99,2022-10-12
fa81ac66,0.99,2022-10-02
fa846fce,2.99,2022-10-20
fa8ce097,4.99,2022-10-12
fa8ce097,0.99,2022-10-10
fa8ce097,0.99,2022-10-11
fa8ce097,0.99,2022-10-09
fa8ce097,0.99,2022-10-12
fa8ce097,0.99,2022-10-10
fa8ce097,0.99,2022-10-12
fa8ce097,0.99,2022-10-12
faa193c8,0.99,2022-10-31
faa193c8,0.99,2022-10-31
faa193c8,0.99,2022-10-31
faa193c8,0.99,2022-10-31
fab4af00,2.99,2022-10-14
fab91d2b,0.99,2022-10-20
fb561cca,0.99,2022-10-11
fb561cca,0.99,2022-10-14
fb816a25,0.99,2022-10-24
fb816a25,0.99,2022-10-24
fb8176d9,4.99,2022-10-14
fb8176d9,0.99,2022-10-14
fb8176d9,0.99,2022-10-14
fb938afd,2.99,2022-10-13
fbb75a94,0.99,2022-10-02
fbb75a94,0.99,2022-10-02
fbb75a94,0.99,2022-10-02
fbb7e7be,2.99,2022-10-13
fbb7e7be,0.99,2022-10-13
fbb7e7be,0.99,2022-10-13
fbb7e7be,0.99,2022-10-13
fbbcda1a,0.99,2022-10-16
fbbcda1a,0.99,2022-10-16
fbce7ff9,0.99,2022-10-14
fbce7ff9,0.99,2022-10-14
fc25dbf0,0.99,2022-10-09
fc672e4a,0.99,2022-10-26
fc6b8c68,0.99,2022-10-26
fc6b8c68,0.99,2022-10-26
fc7926a9,0.99,2022-10-26
fc7926a9,0.99,2022-10-26
fc867757,0.99,2022-10-12
fc95a134,0.99,2022-10-08
fc95a134,0.99,2022-10-08
fcb58d5b,0.99,2022-10-01
fcb58d5b,0.99,2022-10-01
fcc8580a,0.99,2022-10-23
fcebc2b1,0.99,2022-10-07
fcebc2b1,0.99,2022-10-07
fcec92a3,0.99,2022-10-02
fd19481e,0.99,2022-10-12
fd19481e,4.99,2022-10-14
fd19481e,0.99,2022-10-13
fd464a07,0.99,2022-10-24
fd5df30a,0.99,2022-10-02
fd7c11a8,4.99,2022-10-16
fd7c11a8,0.99,2022-10-16
fd7c11a8,0.99,2022-10-17
fd817dbb,0.99,2022-10-09
fd817dbb,0.99,2022-10-09
fd852ab5,0.99,2022-10-11
fd852ab5,2.99,2022-10-11
fd85f396,0.99,2022-10-03
fda9c781,0.99,2022-10-14
fda9c781,0.99,2022-10-14
fded7fb3,0.99,2022-10-18
fe13c99c,0.99,2022-10-18
fe29f793,0.99,2022-10-29
fe32ce15,0.99,2022-10-01
fe3b4315,0.99,2022-10-06
fe3b4315,0.99,2022-10-05
fe3b4315,0.99,2022-10-06
fe3b4315,2.99,2022-10-05
fe54dd20,0.99,2022-10-22
fe75f9d3,0.99,2022-10-02
fe75f9d3,0.99,2022-10-02
fe7a69a4,0.99,2022-10-16
fe7a69a4,0.99,2022-10-15
fe7a69a4,0.99,2022-10-13
feba5502,0.99,2022-10-27
feba5502,0.99,2022-10-27
fecf397d,0.99,2022-10-10
fecf397d,0.99,2022-10-10
fed53315,2.99,2022-10-03
fed53315,0.99,2022-10-03
fed53315,0.99,2022-10-03
fed53315,0.99,2022-10-03
fee23047,0.99,2022-10-18
fee23047,0.99,2022-10-18
ff02d1fa,0.99,2022-10-04
ff2b72fc,0.99,2022-10-11
ff2b72fc,2.99,2022-10-11
ff3cfd38,0.99,2022-10-13
ff3cfd38,0.99,2022-10-13
ff6048cc,0.99,2022-10-17
ff6048cc,0.99,2022-10-17
ff6d88f5,0.99,2022-10-08
ff89380d,2.99,2022-10-06
ff89380d,0.99,2022-10-06
ff89380d,0.99,2022-10-06
ff89380d,2.99,2022-10-06
ff89380d,0.99,2022-10-06
ffec2bfe,2.99,2022-10-03
ffec2bfe,0.99,2022-10-09
ffed3ebb,0.99,2022-10-02
ffed3ebb,0.99,2022-10-02
fff3aec9,0.99,2022-10-22
fff3aec9,0.99,2022-10-23
