user_id,install_date,onboarding,start_screen
3ab1b433,2019-10-05,control,test
941df665,2019-10-23,control,control
51429d00,2019-10-29,test,control
ae6c3ed1,2019-10-07,control,control
6d57a31d,2019-10-08,test,test
0345d52e,2019-10-03,test,control
98ab80a1,2019-10-20,test,test
12ff84cd,2019-10-17,test,test
7c49f6bc,2019-10-19,control,control
ad2d163b,2019-10-03,control,control
1cb80b65,2019-10-05,test,control
6fd7307d,2019-10-08,control,control
2119d89c,2019-10-08,test,control
cfff8a1b,2019-10-28,test,test
8effb33f,2019-10-12,control,test
13a36f16,2019-10-04,test,test
2b1392a6,2019-10-19,control,test
97584a50,2019-10-30,test,control
b7be306c,2019-10-09,test,control
96e0e0d1,2019-10-29,control,control
3a2e110a,2019-10-07,control,test
00fe6dda,2019-10-17,control,test
9b50a06d,2019-10-21,test,control
9d203873,2019-10-16,test,control
2b382a64,2019-10-20,test,control
21f71fa5,2019-10-05,control,test
bd8e3811,2019-10-21,test,test
a994d11c,2019-10-20,test,control
b2d32d95,2019-10-26,test,control
bd547dea,2019-10-12,test,test
b9784053,2019-10-21,test,control
f2804c1a,2019-10-21,test,control
2259ba88,2019-10-16,test,control
0cbca75d,2019-10-28,control,control
af9edac1,2019-10-07,test,control
18c609ef,2019-10-20,control,test
0e12f259,2019-10-14,control,control
eeec8497,2019-10-29,test,control
89f3e956,2019-10-24,test,control
365f4a4e,2019-10-26,control,test
a874f778,2019-10-20,control,test
d40793f6,2019-10-21,control,test
d3e11833,2019-10-02,test,test
75b55ba1,2019-10-26,test,test
51aff624,2019-10-02,control,control
02b22c32,2019-10-13,control,control
5da29fd7,2019-10-12,control,control
d00c9fb6,2019-10-04,test,test
4fc912fb,2019-10-09,test,test
d12a4bd7,2019-10-13,control,test
7c05fbe5,2019-10-09,control,test
5d456ab5,2019-10-06,control,test
959f5640,2019-10-14,test,test
70c117df,2019-10-29,test,test
70984781,2019-10-13,test,test
07a64655,2019-10-07,test,test
50e1c995,2019-10-07,control,test
50d29b11,2019-10-13,control,test
f234b9cc,2019-10-21,test,control
4173d84b,2019-10-13,test,test
33de9c26,2019-10-16,test,test
e506c6c2,2019-10-15,control,test
9dba67d4,2019-10-16,control,test
659f3cac,2019-10-05,test,test
8c79c58f,2019-10-12,control,test
77fc55c7,2019-10-29,control,test
eee76de4,2019-10-20,control,control
c1f83753,2019-10-29,control,test
7ac3e72e,2019-10-10,test,control
b1e2eca2,2019-10-04,control,control
d22d8ebb,2019-10-20,test,control
0f3a2223,2019-10-08,test,test
c6f7c4de,2019-10-03,control,test
9f3b3d4d,2019-10-16,test,control
7fb6393b,2019-10-18,test,test
f3b31b22,2019-10-30,test,control
8ecaf4a2,2019-10-11,control,test
d47d0d6e,2019-10-15,test,control
75d572ea,2019-10-29,control,test
81984002,2019-10-07,control,control
721231f2,2019-10-27,test,control
8868a638,2019-10-25,control,control
ad7fbab7,2019-10-17,control,control
2c51c85e,2019-10-06,control,test
272ad3e0,2019-10-25,test,control
bcd3bde8,2019-10-27,control,test
2a895d70,2019-10-01,control,control
5f64c996,2019-10-13,control,test
34c9ccef,2019-10-13,test,control
971f9113,2019-10-22,test,control
8f2eb8b8,2019-10-29,control,test
1c9504af,2019-10-28,test,control
618b4a3b,2019-10-07,test,test
562a7bf8,2019-10-23,test,test
f95337f6,2019-10-25,test,test
41827b70,2019-10-03,control,control
52991c90,2019-10-17,control,test
689c3dbe,2019-10-17,control,control
7c0b29b3,2019-10-08,test,test
77354db3,2019-10-04,control,test
852610ff,2019-10-05,test,control
df6d28e6,2019-10-13,control,test
fef849fe,2019-10-31,test,control
329fedba,2019-10-13,test,test
22df6301,2019-10-19,test,control
01e88b89,2019-10-31,control,control
8df7e17b,2019-10-07,test,test
b2422de8,2019-10-11,control,test
5dbc8ed4,2019-10-10,control,control
70e73464,2019-10-28,test,control
97b12699,2019-10-19,control,control
e366ec4f,2019-10-18,test,test
6006995c,2019-10-07,test,control
21a8c85b,2019-10-23,test,test
cd0a3773,2019-10-27,control,test
38e3c321,2019-10-07,test,test
982c5bcd,2019-10-16,test,control
7aa17b2b,2019-10-20,control,test
2fa1a215,2019-10-27,test,control
f450fea7,2019-10-31,test,control
7c84b6e6,2019-10-25,test,test
31f043c2,2019-10-06,control,control
419dc12c,2019-10-12,control,test
7f482c4e,2019-10-20,test,test
e95ef090,2019-10-11,control,control
fc123b44,2019-10-05,control,control
8a7bd06d,2019-10-05,test,control
1f980c4a,2019-10-31,test,test
8594ded8,2019-10-31,control,control
9d20961b,2019-10-25,test,test
fa3db921,2019-10-05,control,test
7faa989c,2019-10-01,test,test
fbb4f2a9,2019-10-29,control,test
55755a71,2019-10-12,test,control
5d90204c,2019-10-06,test,control
2f6d1875,2019-10-27,test,test
ebc707d8,2019-10-19,test,control
428dbf0b,2019-10-16,test,test
1b2d0ac7,2019-10-06,control,test
e709e9a6,2019-10-15,test,test
091e124b,2019-10-13,test,test
545f5493,2019-10-05,control,control
62fd0636,2019-10-03,test,control
0a7fc4a3,2019-10-19,control,test
5c1b8d11,2019-10-03,test,control
d865bbae,2019-10-11,test,control
5fb16b55,2019-10-24,control,control
801ecfb8,2019-10-07,test,control
ccae9091,2019-10-04,test,test
7bee4492,2019-10-16,control,control
ff09e36a,2019-10-28,control,control
1804bf60,2019-10-08,control,test
e1813e8c,2019-10-29,test,test
5aedec2d,2019-10-13,test,test
975722bb,2019-10-20,control,test
d9bebed8,2019-10-10,test,control
c2424d0b,2019-10-05,control,test
c2a77602,2019-10-05,test,test
d37c0a4f,2019-10-01,test,test
7cbd17af,2019-10-14,test,control
f138fa5a,2019-10-13,test,control
35676c0b,2019-10-20,control,control
d5098e6f,2019-10-27,control,control
0c20d8c8,2019-10-31,test,control
98df4b10,2019-10-30,control,control
d02973cb,2019-10-09,control,control
07b59aa7,2019-10-16,control,control
e63e3104,2019-10-18,control,control
a47fc841,2019-10-21,control,test
c9e78da8,2019-10-28,test,control
acc4c8cd,2019-10-23,control,test
e85abffb,2019-10-26,control,test
3055e905,2019-10-03,test,control
9ffc5a43,2019-10-11,control,control
518ac744,2019-10-22,control,control
7f64993a,2019-10-17,control,control
58556fa5,2019-10-30,control,control
6a9697d2,2019-10-05,test,control
d8c8179b,2019-10-30,control,test
e0e1b73c,2019-10-08,test,test
54d5a3ab,2019-10-23,test,control
948563fc,2019-10-23,control,test
f8e224da,2019-10-30,control,control
10f58e66,2019-10-22,control,test
bc5b6692,2019-10-13,control,control
23283cf1,2019-10-03,test,control
7b7641e6,2019-10-21,test,control
5bb5053b,2019-10-23,test,control
1eb3e8da,2019-10-31,control,test
bff8ee5b,2019-10-24,control,control
f45f4f37,2019-10-09,control,control
07acc3ee,2019-10-19,test,control
cb21d4df,2019-10-31,test,test
19b0f079,2019-10-13,control,control
5a18b92b,2019-10-11,test,control
226c5181,2019-10-06,test,test
18d8b9a3,2019-10-21,test,control
e1bc9a5f,2019-10-31,control,test
08f21a6a,2019-10-14,test,test
a1aef169,2019-10-28,control,test
bbccb597,2019-10-19,control,test
7e1482fa,2019-10-14,test,test
9173a86b,2019-10-04,test,test
99a5cd7e,2019-10-04,control,control
b194ddee,2019-10-21,test,test
0dcfe6ca,2019-10-15,test,test
f39642c2,2019-10-03,control,control
7c3b4172,2019-10-24,control,test
4ca585a8,2019-10-29,control,control
cb650650,2019-10-04,test,test
b0731104,2019-10-12,test,control
e089d0f5,2019-10-27,test,control
acacdd10,2019-10-22,control,test
7612071b,2019-10-07,test,control
f0bfdbef,2019-10-27,test,control
0fbff2ec,2019-10-05,test,test
a568e03d,2019-10-31,test,test
4adf6b7d,2019-10-31,test,test
e9ba3bbe,2019-10-27,test,test
4c196447,2019-10-17,control,control
572072bf,2019-10-22,control,test
7e579835,2019-10-02,control,control
cec7e972,2019-10-02,test,test
36d69599,2019-10-21,control,test
40b4fc62,2019-10-19,control,control
694f9fdd,2019-10-29,control,control
5a9ec6f1,2019-10-14,test,test
cb908fab,2019-10-04,test,control
58d4fdc5,2019-10-05,test,control
52332b9e,2019-10-05,test,test
25252e4c,2019-10-30,test,test
93201830,2019-10-10,test,control
c6a0e43e,2019-10-31,control,test
1dabc2a5,2019-10-06,test,test
28197cb4,2019-10-27,test,control
fba03639,2019-10-12,test,control
e5cf57d7,2019-10-16,control,control
107490d0,2019-10-18,test,test
e8cee1fe,2019-10-18,test,control
7a1a6879,2019-10-09,control,test
afcfdfcd,2019-10-24,control,control
4af049b9,2019-10-05,control,test
2a1ce830,2019-10-30,control,control
de53d88b,2019-10-19,test,control
02dcad50,2019-10-27,test,control
cc62ab65,2019-10-27,control,test
05112cc0,2019-10-28,control,test
93ac3214,2019-10-02,test,test
dda817ae,2019-10-11,control,control
8380d462,2019-10-17,control,test
ef252801,2019-10-19,control,control
a789cb1e,2019-10-22,test,control
6fff9265,2019-10-28,control,test
f9ca2bf8,2019-10-21,control,test
cdaf206a,2019-10-04,control,control
d751128a,2019-10-03,test,control
c12a9551,2019-10-15,control,test
8a603e6c,2019-10-24,test,test
dc03027c,2019-10-07,control,control
55fd3865,2019-10-20,test,control
ff30cad1,2019-10-05,control,test
1db6b919,2019-10-23,test,control
a82d60b2,2019-10-25,test,control
e2070b97,2019-10-25,control,control
6c070fdd,2019-10-27,test,test
791fd589,2019-10-26,control,control
0fd04734,2019-10-27,control,control
5b4b422d,2019-10-31,control,test
97b2d649,2019-10-19,test,test
5a27eac4,2019-10-02,control,test
134c6970,2019-10-05,test,control
bd1f4728,2019-10-08,control,control
d317a6e1,2019-10-15,test,control
fa46fc7d,2019-10-30,control,test
543ef1fe,2019-10-21,test,test
2e8191f6,2019-10-03,test,control
d03a7832,2019-10-12,control,control
4aefbb37,2019-10-09,control,test
59d93c9f,2019-10-15,control,test
28fb54f1,2019-10-17,test,control
f33718f7,2019-10-16,control,test
14f369b6,2019-10-28,test,control
1e1e79ed,2019-10-31,control,test
e461669c,2019-10-25,control,test
a28d7e45,2019-10-30,control,control
e8f03806,2019-10-10,control,test
0cdf6dfd,2019-10-03,control,control
e241ec4e,2019-10-17,test,test
6ed2380e,2019-10-30,test,control
8fc7043b,2019-10-26,test,control
72f8cbd4,2019-10-04,control,control
9cae83dd,2019-10-11,control,control
4910bc4b,2019-10-13,test,test
66643a4b,2019-10-13,control,control
407f7ee2,2019-10-16,control,control
410336f0,2019-10-11,control,control
175b69d0,2019-10-03,test,control
5af08c97,2019-10-12,test,control
9cc649f6,2019-10-23,test,control
28826f03,2019-10-15,test,test
5a631f8d,2019-10-18,test,control
8bf45012,2019-10-09,test,control
b9e52542,2019-10-27,control,control
b1f304a0,2019-10-09,test,test
a0f5c572,2019-10-18,test,control
3d4ca576,2019-10-01,test,control
a2cacc71,2019-10-02,control,control
4416a4ec,2019-10-19,test,control
9e3cc9f5,2019-10-02,test,control
412559f6,2019-10-17,control,control
033bdc6d,2019-10-20,test,test
1509507c,2019-10-15,control,control
38d7e5f8,2019-10-22,test,test
1fdd819e,2019-10-29,control,control
8268b4f0,2019-10-07,test,test
86a356ee,2019-10-02,control,control
76612a25,2019-10-18,control,test
3798a473,2019-10-22,control,test
dce982a3,2019-10-13,control,test
381a302b,2019-10-10,test,test
4798e0b1,2019-10-20,control,control
d3daae0b,2019-10-07,test,control
a8b5df17,2019-10-18,control,test
142e2ccb,2019-10-07,control,control
2e6290b9,2019-10-01,control,control
d124f952,2019-10-21,test,test
61e45945,2019-10-11,test,test
29741fd5,2019-10-24,control,test
1222f58c,2019-10-22,control,control
bd6e628e,2019-10-14,test,control
f7ebb4d5,2019-10-23,test,control
2441354e,2019-10-09,control,control
ea8def0a,2019-10-27,test,control
948ed734,2019-10-17,test,test
1c856e62,2019-10-05,test,test
ca9b1082,2019-10-12,test,test
e16b92b8,2019-10-04,test,test
56e72657,2019-10-22,control,control
058bb6ba,2019-10-13,control,control
a805bb31,2019-10-13,control,control
2b55ad69,2019-10-01,test,test
42ba2451,2019-10-25,test,test
75c382d2,2019-10-28,control,control
64c75464,2019-10-11,control,control
16311403,2019-10-26,test,test
2e724d1a,2019-10-24,control,control
01bf0b5b,2019-10-31,test,test
78d4ba27,2019-10-27,control,test
24bc2b99,2019-10-21,control,test
9aefc487,2019-10-15,test,control
f9daca44,2019-10-18,test,test
09eb4f34,2019-10-07,test,test
7f8c3e3c,2019-10-18,test,control
1c8865ae,2019-10-08,control,control
4e6ca839,2019-10-21,test,control
a68759b3,2019-10-04,test,test
f2c55e6f,2019-10-31,test,control
397bf642,2019-10-10,test,test
6ec3b745,2019-10-30,control,control
77c0d82e,2019-10-18,control,control
5ca05465,2019-10-12,control,test
90377257,2019-10-07,control,control
3a0849fc,2019-10-10,test,control
b57ed800,2019-10-23,control,control
6699c0c6,2019-10-09,test,control
dac4842a,2019-10-21,control,control
2b9b3b9d,2019-10-03,control,test
b2dc4ca6,2019-10-11,test,control
cc5d5d62,2019-10-29,test,test
5d140571,2019-10-08,test,control
e0122a67,2019-10-21,control,test
a024d7b8,2019-10-27,test,control
bd91e509,2019-10-21,control,test
9ff7e945,2019-10-31,test,test
2b1db9d0,2019-10-22,test,test
7aeb2cdd,2019-10-19,control,test
abff415f,2019-10-12,test,control
5503338e,2019-10-04,control,control
367543da,2019-10-29,test,test
0477287d,2019-10-04,test,test
c7a7980e,2019-10-26,test,test
8c38848c,2019-10-19,control,control
fcadc0f9,2019-10-15,control,control
03857b47,2019-10-20,test,test
8788c400,2019-10-30,control,test
934761f1,2019-10-31,test,test
5d562597,2019-10-23,control,control
50210679,2019-10-06,control,control
d5edf543,2019-10-29,control,test
f43feeb4,2019-10-02,control,test
a9029955,2019-10-31,control,test
ce2bbad5,2019-10-26,test,test
847c90bd,2019-10-15,control,test
4f77bcf4,2019-10-14,control,control
d365f792,2019-10-08,control,test
1dd20896,2019-10-24,control,test
c489a6e2,2019-10-24,test,control
b5aab5a6,2019-10-24,test,test
2c0318f5,2019-10-31,control,test
069a13b2,2019-10-26,control,test
f1475df0,2019-10-16,control,test
2374639a,2019-10-01,control,test
99335365,2019-10-07,control,control
1db6005c,2019-10-15,control,control
e2ad4c6f,2019-10-06,control,test
91e77139,2019-10-14,control,test
cbbe5a70,2019-10-19,control,test
e3269a72,2019-10-26,test,control
52b8f65d,2019-10-25,control,control
c49e6ed3,2019-10-24,test,control
1257838a,2019-10-31,test,control
9006b6b3,2019-10-19,test,control
c43693a4,2019-10-26,test,test
47e34fcf,2019-10-31,test,test
fc2f9ab1,2019-10-03,control,test
fe329c50,2019-10-03,test,control
3aa39a0c,2019-10-08,control,test
f02141fc,2019-10-11,control,control
abe1b82a,2019-10-28,test,control
14d31abd,2019-10-03,control,test
1643fdf1,2019-10-08,test,test
9018fd2f,2019-10-26,control,test
93e7150b,2019-10-29,control,test
4ed46d30,2019-10-24,test,test
754b7650,2019-10-03,control,test
424bf5fc,2019-10-09,test,test
1534ae8c,2019-10-28,test,test
7e5a8452,2019-10-19,control,control
bdba6ecd,2019-10-03,control,test
7462fc94,2019-10-01,test,test
09608c5a,2019-10-04,control,control
c92d31a0,2019-10-08,test,test
26042ba7,2019-10-30,control,test
dd2a2995,2019-10-29,control,test
d5adb903,2019-10-02,test,test
93aa1d81,2019-10-16,control,control
a7154c5f,2019-10-23,test,control
60c62727,2019-10-08,control,control
7e05b30c,2019-10-19,test,test
a9762d01,2019-10-06,test,control
8c842396,2019-10-22,test,control
284a4a86,2019-10-07,control,control
3581acc5,2019-10-22,control,test
309e7744,2019-10-06,control,test
c0b2b6d0,2019-10-07,control,control
824a1901,2019-10-30,test,test
24ee9172,2019-10-28,test,test
c7469c1c,2019-10-10,control,test
6527df1e,2019-10-07,test,control
788363e2,2019-10-14,test,test
31513286,2019-10-15,test,control
24ae31ca,2019-10-24,control,test
3c7354b9,2019-10-19,test,test
e384af1c,2019-10-19,control,control
9ec8ccb3,2019-10-26,test,control
3be29967,2019-10-21,control,control
4cf16221,2019-10-18,test,control
44f91ad4,2019-10-23,control,control
4e48dc90,2019-10-31,test,test
6b2c8256,2019-10-23,control,control
128889bc,2019-10-11,control,control
b939e3ae,2019-10-17,test,test
fd8239c6,2019-10-17,control,control
87c5e345,2019-10-29,control,test
270c7c06,2019-10-19,control,test
de7da240,2019-10-29,test,test
075c4f5d,2019-10-16,control,test
52c26a45,2019-10-14,test,test
a4b60dae,2019-10-19,test,control
5a71694a,2019-10-20,test,test
3add5572,2019-10-11,control,control
d275d4c0,2019-10-08,control,control
737d25f7,2019-10-23,control,control
b3cb975e,2019-10-18,test,test
92ab71b7,2019-10-14,test,control
a8e19c7b,2019-10-02,control,test
b230aafc,2019-10-02,control,test
c5a1fad8,2019-10-24,test,control
dfa916c3,2019-10-28,test,control
0015b49d,2019-10-26,control,control
2019c370,2019-10-26,control,control
6e93d4f6,2019-10-06,control,test
1fdb60f9,2019-10-13,test,test
80e56fca,2019-10-07,control,control
09696da4,2019-10-15,test,control
01174187,2019-10-11,control,test
158d9279,2019-10-12,test,control
9d22bf58,2019-10-17,test,test
2b9a8efc,2019-10-10,control,control
c7721bf7,2019-10-20,control,test
89147b35,2019-10-09,control,test
cb926a49,2019-10-20,control,control
30546e32,2019-10-20,test,control
7f7dad02,2019-10-04,test,test
1c28a117,2019-10-22,test,test
3a9e5977,2019-10-05,test,test
5cffc286,2019-10-12,control,control
3e823d2d,2019-10-25,control,control
17ea118a,2019-10-28,test,test
1280db25,2019-10-20,control,control
350d67b2,2019-10-14,control,test
8fffae80,2019-10-26,control,control
bb5cf7c5,2019-10-06,test,test
56658668,2019-10-17,control,control
594d167c,2019-10-30,test,test
22b2c7cb,2019-10-29,test,control
1bc6ce21,2019-10-07,control,test
8629fedf,2019-10-24,test,test
620e020c,2019-10-20,control,test
0df44cb1,2019-10-03,test,test
c16802b2,2019-10-30,test,control
0cd34f1a,2019-10-09,test,control
2525f5eb,2019-10-08,test,test
aa374cdf,2019-10-03,control,control
cc161e99,2019-10-21,control,test
f769cb25,2019-10-23,test,control
4e421637,2019-10-21,control,test
66790a2f,2019-10-04,test,control
984560ba,2019-10-16,control,control
db085804,2019-10-13,control,test
158fa002,2019-10-17,test,control
88129a70,2019-10-09,control,test
161fbcef,2019-10-12,control,control
361ad18e,2019-10-03,control,test
b323297e,2019-10-13,test,test
ae91c81c,2019-10-26,test,control
fbf58993,2019-10-13,test,control
bd9b0351,2019-10-26,test,control
83f2afdd,2019-10-22,test,control
e8ab1228,2019-10-08,test,test
8fd98cf1,2019-10-12,control,control
2980fbeb,2019-10-06,test,test
17db6a21,2019-10-19,test,test
3fbf14d3,2019-10-02,control,control
5fb806d7,2019-10-31,control,test
14d4a06c,2019-10-17,test,control
59a74daa,2019-10-12,test,control
c08ddd3a,2019-10-28,control,control
9e99a328,2019-10-31,test,test
eb74363b,2019-10-15,test,test
8900f8f4,2019-10-23,test,control
b7371d46,2019-10-24,test,test
37f60ac7,2019-10-27,control,test
eb88b34a,2019-10-22,test,test
a16a049b,2019-10-25,test,control
5bc5ba57,2019-10-10,control,test
f679579d,2019-10-23,test,test
3663c949,2019-10-14,control,control
c684306b,2019-10-17,control,control
093eb79a,2019-10-29,test,control
781c5cde,2019-10-31,control,control
4179fe07,2019-10-25,control,test
5fd971f3,2019-10-17,test,test
b983b0b8,2019-10-03,control,test
c3e34de0,2019-10-19,control,control
ec7ce504,2019-10-25,test,test
c2373aef,2019-10-10,control,test
6eab1d9d,2019-10-28,control,test
bbb60576,2019-10-17,test,test
5d4e7713,2019-10-30,test,test
e76d9798,2019-10-29,test,control
9e8b7342,2019-10-24,test,test
